iteration,function,pop_size,elite_best,elite_worst,best_fit,list_fitness,list_diversity,list_exploitation,list_exploration
0,F12014,150,0.1,0.15,16635778.921526423,"[1.63479743e+08 9.90005282e+07 6.26587499e+07 5.02459750e+07
 5.02459750e+07 5.02459750e+07 5.02459750e+07 5.02459750e+07
 3.66421466e+07 3.66421466e+07 3.66421466e+07 3.66421466e+07
 3.66421466e+07 3.66421466e+07 3.66421466e+07 3.51856568e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07
 1.66357789e+07 1.66357789e+07 1.66357789e+07 1.66357789e+07]","[43.38411845 44.1739059  39.7244439  43.36530511 38.65900068 36.75081112
 37.69803764 34.57405808 33.3970732  33.94374062 34.99886092 33.83117726
 33.83776287 34.291304   29.41747286 31.37535437 26.57352883 27.25914326
 26.81773725 25.05644054 24.26941116 21.24857121 22.15101661 23.96144173
 23.49749055 20.67865423 19.69062058 21.65854087 19.70691681 20.84320317
 17.68555036 19.07825769 17.42637057 17.51483394 14.37686256 16.69022912
 15.8855509  15.95662406 14.66558382 13.83076434 14.26382705 14.3550543
 14.3339041  11.85860195 13.99510661 11.50963162 15.97511067 12.67632432
 11.93349012 10.44209287 10.3876412  10.16170914 11.10749791 10.59420234
 10.3650328  10.22858603 10.56278253 11.3140298  11.4851427   9.27211999
 10.6258447   9.84872375  8.73195508 12.19188543 10.71074756  9.81765416
  9.67490068  8.97869455  9.32026837  9.29971244  8.63445548 10.85685856
 11.51163223 13.48007466 10.72742871 12.29710558 10.5110829  10.07862499
  8.74863004  8.61993657  9.38333437  9.02541884  9.67991203 11.61378158
 10.12010093  8.541926    8.46099264  7.74398785  7.66107701  7.67456315
  9.82121143  8.56005213  8.49021378  7.9130656   7.77686801  8.00665052
  8.50275219  9.39690674  8.53937184  8.19910691]","[ 1.78790496  0.         10.07260262  1.8304942  12.48453155 16.80425271
 14.65994036 21.73194248 24.39637719 23.15884247 20.77028236 23.41366114
 23.39875277 22.37203548 33.40531643 28.97310363 39.84337973 38.29129956
 39.29054562 43.2777337  45.05939498 51.89791173 49.85497398 45.75656999
 46.80685335 53.18807833 55.42476903 50.96983066 55.38787795 52.81557575
 59.96380668 56.81102384 60.55053269 60.35027109 67.4539476  62.2169949
 64.03860926 63.87771528 66.80034622 68.69019377 67.70983512 67.50331671
 67.5511961  73.15473535 68.31815905 73.94472735 63.83586566 71.30359188
 72.98520501 76.36140012 76.48466671 76.99612717 74.85506956 76.01705776
 76.53584716 76.84473261 76.08818529 74.38752682 74.00016487 79.00996119
 75.94542641 77.70465719 80.23277566 72.40025491 75.75322504 77.77499191
 78.09815438 79.6742118  78.90096385 78.94749795 80.4534933  75.42246189
 73.94019841 69.48407802 75.71546257 72.16205963 76.20522188 77.18421138
 80.19502722 80.4863609  78.75819632 79.56843829 78.08680978 73.70895476
 77.090319   80.66295967 80.84617497 82.46931601 82.6570079  82.62647825
 77.76693904 80.6219261  80.78002474 82.0865612  82.39488257 81.87470553
 80.75164056 78.72747145 80.66874172 81.43902664]","[ 98.21209504 100.          89.92739738  98.1695058   87.51546845
  83.19574729  85.34005964  78.26805752  75.60362281  76.84115753
  79.22971764  76.58633886  76.60124723  77.62796452  66.59468357
  71.02689637  60.15662027  61.70870044  60.70945438  56.7222663
  54.94060502  48.10208827  50.14502602  54.24343001  53.19314665
  46.81192167  44.57523097  49.03016934  44.61212205  47.18442425
  40.03619332  43.18897616  39.44946731  39.64972891  32.5460524
  37.7830051   35.96139074  36.12228472  33.19965378  31.30980623
  32.29016488  32.49668329  32.4488039   26.84526465  31.68184095
  26.05527265  36.16413434  28.69640812  27.01479499  23.63859988
  23.51533329  23.00387283  25.14493044  23.98294224  23.46415284
  23.15526739  23.91181471  25.61247318  25.99983513  20.99003881
  24.05457359  22.29534281  19.76722434  27.59974509  24.24677496
  22.22500809  21.90184562  20.3257882   21.09903615  21.05250205
  19.5465067   24.57753811  26.05980159  30.51592198  24.28453743
  27.83794037  23.79477812  22.81578862  19.80497278  19.5136391
  21.24180368  20.43156171  21.91319022  26.29104524  22.909681
  19.33704033  19.15382503  17.53068399  17.3429921   17.37352175
  22.23306096  19.3780739   19.21997526  17.9134388   17.60511743
  18.12529447  19.24835944  21.27252855  19.33125828  18.56097336]"
1,F12014,150,0.1,0.15,21288735.092140663,"[2.37227341e+08 1.85815743e+08 1.60883027e+08 5.81362961e+07
 5.81362961e+07 5.81362961e+07 5.81362961e+07 5.81362961e+07
 5.81362961e+07 5.81362961e+07 5.81362961e+07 5.81362961e+07
 5.81362961e+07 4.95480488e+07 4.95480488e+07 3.82432125e+07
 3.82432125e+07 3.82432125e+07 3.82432125e+07 3.82432125e+07
 3.82432125e+07 3.82432125e+07 3.82432125e+07 3.82432125e+07
 3.82432125e+07 3.82432125e+07 3.04754634e+07 3.04754634e+07
 3.04754634e+07 3.04754634e+07 3.04754634e+07 3.04754634e+07
 3.04754634e+07 2.49934787e+07 2.49934787e+07 2.49934787e+07
 2.49934787e+07 2.49934787e+07 2.49934787e+07 2.49934787e+07
 2.49934787e+07 2.49934787e+07 2.49934787e+07 2.49934787e+07
 2.49934787e+07 2.49934787e+07 2.49934787e+07 2.49934787e+07
 2.49934787e+07 2.49934787e+07 2.49934787e+07 2.49934787e+07
 2.49934787e+07 2.49934787e+07 2.49934787e+07 2.49934787e+07
 2.49934787e+07 2.49934787e+07 2.49934787e+07 2.49934787e+07
 2.49934787e+07 2.49934787e+07 2.49934787e+07 2.49934787e+07
 2.49934787e+07 2.49934787e+07 2.49934787e+07 2.49934787e+07
 2.49934787e+07 2.49934787e+07 2.49934787e+07 2.49934787e+07
 2.49934787e+07 2.49934787e+07 2.49934787e+07 2.49934787e+07
 2.49934787e+07 2.49934787e+07 2.49934787e+07 2.49934787e+07
 2.49934787e+07 2.49934787e+07 2.49934787e+07 2.49934787e+07
 2.49934787e+07 2.49934787e+07 2.12887351e+07 2.12887351e+07
 2.12887351e+07 2.12887351e+07 2.12887351e+07 2.12887351e+07
 2.12887351e+07 2.12887351e+07 2.12887351e+07 2.12887351e+07
 2.12887351e+07 2.12887351e+07 2.12887351e+07 2.12887351e+07]","[42.25299882 41.72310832 44.96100776 43.31914823 39.20291154 39.89603833
 39.95643754 37.48152184 36.30149392 36.42569045 35.30164379 38.35413753
 32.41804206 31.89608559 29.38462475 31.58420923 27.42090031 24.51499377
 22.07361207 22.43359682 19.66417589 18.00849455 18.57793676 18.5750675
 21.77622749 18.97217223 18.62839074 17.64603344 21.03992668 16.96423427
 16.29420987 17.17556156 17.33275846 17.85369646 18.59141839 18.52932318
 18.29768909 17.33347644 21.68665525 21.18374933 19.94757427 21.19033625
 19.71931604 20.51978801 17.28424756 16.05888562 18.01710134 20.58744245
 16.86628425 15.3694655  15.97369533 15.27282712 16.61911466 15.30312768
 16.12588842 16.43374335 18.27710899 16.01399617 15.35996961 15.39643302
 15.87560725 13.98040682 14.60342715 20.23982568 16.91713828 17.06803916
 16.69027605 16.71082987 15.92789968 17.32811532 17.60064958 15.83913899
 17.65428518 17.38770798 18.03969115 15.27268401 16.9979179  15.60024344
 16.75645642 14.17036442 15.63512511 17.74185541 17.61693114 16.9341115
 17.79404891 17.98127891 17.26325783 20.2669717  20.9172777  18.57827626
 19.06566819 15.80452553 14.61586539 17.72550375 16.24189136 14.53432463
 15.63893887 15.42130647 18.57712524 16.77672794]","[ 6.02301656  7.20157221  0.          3.65174096 12.80686646 11.2652489
 11.13091204 16.63549438 19.26005282 18.98382118 21.48386892 14.6946667
 27.89743007 29.05833926 34.64420348 29.75199889 39.01182008 45.47499048
 50.90498819 50.10432831 56.26393431 59.94641704 58.67989245 58.68627412
 51.56641594 57.80305386 58.56767526 60.75258471 53.20405897 62.26900794
 63.75924232 61.79898447 61.44935507 60.29071111 58.64990729 58.78801632
 59.30320517 61.44775818 51.765638   52.8841759  55.63361396 52.8695256
 56.14129438 54.36092509 61.55725057 64.28263863 59.92727423 54.21045152
 62.48686342 65.81601199 64.47211456 66.0309502  63.03660553 65.96355722
 64.13361439 63.44889901 59.34897838 64.38247946 65.83713226 65.75603221
 64.69027711 68.90548607 67.51979576 54.98360316 62.37375645 62.03813035
 62.87833195 62.8326172  64.57397092 61.45968211 60.85352518 64.77138796
 60.73423161 61.32713913 59.87703113 66.03126848 62.19409051 65.30272737
 62.73113692 68.48299198 65.22514532 60.53946231 60.81731256 62.33600548
 60.42337618 60.00694868 61.60393486 54.92322634 53.47684863 58.67913736
 57.59510488 64.84837347 67.49213125 60.57583085 63.87560651 67.67349009
 65.21666295 65.70070992 58.6816974  62.68605003]","[ 93.97698344  92.79842779 100.          96.34825904  87.19313354
  88.7347511   88.86908796  83.36450562  80.73994718  81.01617882
  78.51613108  85.3053333   72.10256993  70.94166074  65.35579652
  70.24800111  60.98817992  54.52500952  49.09501181  49.89567169
  43.73606569  40.05358296  41.32010755  41.31372588  48.43358406
  42.19694614  41.43232474  39.24741529  46.79594103  37.73099206
  36.24075768  38.20101553  38.55064493  39.70928889  41.35009271
  41.21198368  40.69679483  38.55224182  48.234362    47.1158241
  44.36638604  47.1304744   43.85870562  45.63907491  38.44274943
  35.71736137  40.07272577  45.78954848  37.51313658  34.18398801
  35.52788544  33.9690498   36.96339447  34.03644278  35.86638561
  36.55110099  40.65102162  35.61752054  34.16286774  34.24396779
  35.30972289  31.09451393  32.48020424  45.01639684  37.62624355
  37.96186965  37.12166805  37.1673828   35.42602908  38.54031789
  39.14647482  35.22861204  39.26576839  38.67286087  40.12296887
  33.96873152  37.80590949  34.69727263  37.26886308  31.51700802
  34.77485468  39.46053769  39.18268744  37.66399452  39.57662382
  39.99305132  38.39606514  45.07677366  46.52315137  41.32086264
  42.40489512  35.15162653  32.50786875  39.42416915  36.12439349
  32.32650991  34.78333705  34.29929008  41.3183026   37.31394997]"
2,F12014,150,0.1,0.15,14010683.837064117,"[91386063.10640311 91386063.10640311 91386063.10640311 91386063.10640311
 78665301.773384   78665301.773384   78665301.773384   22495990.04847727
 22495990.04847727 22495990.04847727 17355387.32712468 17355387.32712468
 17355387.32712468 17355387.32712468 17355387.32712468 17355387.32712468
 17355387.32712468 17355387.32712468 17355387.32712468 17355387.32712468
 17355387.32712468 14026422.52241879 14026422.52241879 14026422.52241879
 14026422.52241879 14026422.52241879 14026422.52241879 14026422.52241879
 14026422.52241879 14026422.52241879 14026422.52241879 14026422.52241879
 14026422.52241879 14026422.52241879 14026422.52241879 14026422.52241879
 14026422.52241879 14026422.52241879 14026422.52241879 14026422.52241879
 14026422.52241879 14026422.52241879 14026422.52241879 14026422.52241879
 14026422.52241879 14026422.52241879 14026422.52241879 14026422.52241879
 14026422.52241879 14026422.52241879 14026422.52241879 14026422.52241879
 14026422.52241879 14026422.52241879 14026422.52241879 14010683.83706412
 14010683.83706412 14010683.83706412 14010683.83706412 14010683.83706412
 14010683.83706412 14010683.83706412 14010683.83706412 14010683.83706412
 14010683.83706412 14010683.83706412 14010683.83706412 14010683.83706412
 14010683.83706412 14010683.83706412 14010683.83706412 14010683.83706412
 14010683.83706412 14010683.83706412 14010683.83706412 14010683.83706412
 14010683.83706412 14010683.83706412 14010683.83706412 14010683.83706412
 14010683.83706412 14010683.83706412 14010683.83706412 14010683.83706412
 14010683.83706412 14010683.83706412 14010683.83706412 14010683.83706412
 14010683.83706412 14010683.83706412 14010683.83706412 14010683.83706412
 14010683.83706412 14010683.83706412 14010683.83706412 14010683.83706412
 14010683.83706412 14010683.83706412 14010683.83706412 14010683.83706412]","[46.41807674 42.97221046 37.82600012 38.21913073 36.99598794 36.29101994
 32.71221482 35.12295334 37.29208247 31.05939384 28.33614587 29.41470721
 29.63425041 30.8234673  28.25768546 27.34455238 28.87622345 27.74985494
 30.02769331 28.18614982 23.48811919 22.39142311 22.38814575 22.05115773
 21.60379946 18.49378522 16.95066963 21.94413689 19.36700773 16.57866148
 13.80107012 16.07305322 19.18366353 17.74904114 15.20777952 14.58087514
 13.40358226 11.64735447 13.85849638 13.31921481 10.85857523 16.04512426
 14.3876802  13.89840228 13.85232984 14.01950486 13.90842891 13.88291144
 15.20683017 15.03240729 13.56927955 11.80242254 11.97789698 12.18091588
 12.05662357 10.3339547  11.12951804 12.52637882 11.6666982  12.14129958
 12.12318159 12.46312997 11.00713996 11.84250269 11.14317189 10.80401079
 10.41778812 11.52013487 10.42761763 11.0625919  11.21623133  9.84564463
 11.9190994  11.66892186 11.44044448 11.11493127 12.61752193  9.85236534
 11.43586112 11.50596941  8.43352243  9.6737822  10.54783876  9.16535138
 10.9389821  10.38671391  9.95841924 11.02683498 11.90686257 12.10422978
  9.62827486 10.46525367  9.03060994 10.3028467  11.20645814 11.27800055
 10.35244478  9.20070798  9.70598078 10.68923068]","[ 0.          7.42354386 18.51019522 17.66326092 20.29831796 21.81705387
 29.52699225 24.33345842 19.66043169 33.08771922 38.95450252 36.63092211
 36.15795292 33.59598358 39.12353238 41.0907252  37.79099549 40.21756848
 35.31034585 39.27764398 49.39876695 51.76141563 51.76847617 52.49446062
 53.45821934 60.15822603 63.48261105 52.72501915 58.27701386 64.28404053
 70.26789758 65.37328915 58.67199832 61.76265287 67.23737693 68.58793779
 71.12421884 74.90771852 70.14418228 71.30597442 76.60701177 65.43345743
 69.00414405 70.05821168 70.15746707 69.79731638 70.03661098 70.0915841
 67.23942216 67.61518714 70.76725167 74.57365024 74.19561986 73.75824951
 74.02601655 77.73721916 76.02331071 73.01400725 74.86604569 73.84359622
 73.8826284  73.15026635 76.28695385 74.48730426 75.99389576 76.72456174
 77.55661404 75.18179192 77.535438   76.16749189 75.83650139 78.78920171
 74.32228943 74.86125518 75.35347156 76.05473545 72.81765463 78.77472306
 75.36334567 75.21230905 81.83138333 79.15945063 77.27644164 80.25477998
 76.43378858 77.62355824 78.54624763 76.24452422 74.34865163 73.92345692
 79.25748859 77.45435742 80.54505794 77.80423615 75.85755609 75.70342992
 77.69738536 80.1786101  79.09008415 76.97183634]","[100.          92.57645614  81.48980478  82.33673908  79.70168204
  78.18294613  70.47300775  75.66654158  80.33956831  66.91228078
  61.04549748  63.36907789  63.84204708  66.40401642  60.87646762
  58.9092748   62.20900451  59.78243152  64.68965415  60.72235602
  50.60123305  48.23858437  48.23152383  47.50553938  46.54178066
  39.84177397  36.51738895  47.27498085  41.72298614  35.71595947
  29.73210242  34.62671085  41.32800168  38.23734713  32.76262307
  31.41206221  28.87578116  25.09228148  29.85581772  28.69402558
  23.39298823  34.56654257  30.99585595  29.94178832  29.84253293
  30.20268362  29.96338902  29.9084159   32.76057784  32.38481286
  29.23274833  25.42634976  25.80438014  26.24175049  25.97398345
  22.26278084  23.97668929  26.98599275  25.13395431  26.15640378
  26.1173716   26.84973365  23.71304615  25.51269574  24.00610424
  23.27543826  22.44338596  24.81820808  22.464562    23.83250811
  24.16349861  21.21079829  25.67771057  25.13874482  24.64652844
  23.94526455  27.18234537  21.22527694  24.63665433  24.78769095
  18.16861667  20.84054937  22.72355836  19.74522002  23.56621142
  22.37644176  21.45375237  23.75547578  25.65134837  26.07654308
  20.74251141  22.54564258  19.45494206  22.19576385  24.14244391
  24.29657008  22.30261464  19.8213899   20.90991585  23.02816366]"
3,F12014,150,0.1,0.15,13751580.521930516,"[1.62496478e+08 9.52680208e+07 2.81347318e+07 2.81347318e+07
 2.81347318e+07 2.33155922e+07 2.33155922e+07 2.33155922e+07
 2.33155922e+07 2.33155922e+07 2.33155922e+07 2.23689548e+07
 2.23689548e+07 2.16179391e+07 2.16179391e+07 1.78470729e+07
 1.78470729e+07 1.78470729e+07 1.78470729e+07 1.78470729e+07
 1.78470729e+07 1.61536820e+07 1.61536820e+07 1.61536820e+07
 1.61536820e+07 1.61536820e+07 1.61536820e+07 1.61536820e+07
 1.59576282e+07 1.59576282e+07 1.49315092e+07 1.49315092e+07
 1.49315092e+07 1.49315092e+07 1.49315092e+07 1.49315092e+07
 1.49315092e+07 1.49315092e+07 1.46276600e+07 1.46276600e+07
 1.46276600e+07 1.46276600e+07 1.45625729e+07 1.45625729e+07
 1.45625729e+07 1.45625729e+07 1.45625729e+07 1.45625729e+07
 1.45625729e+07 1.45625729e+07 1.45625729e+07 1.45625729e+07
 1.45625729e+07 1.45625729e+07 1.45625729e+07 1.45625729e+07
 1.45625729e+07 1.45625729e+07 1.45625729e+07 1.45625729e+07
 1.45625729e+07 1.45625729e+07 1.45625729e+07 1.45625729e+07
 1.44881484e+07 1.44881484e+07 1.44881484e+07 1.44881484e+07
 1.44089188e+07 1.39746503e+07 1.39746503e+07 1.37647585e+07
 1.37647585e+07 1.37647585e+07 1.37647585e+07 1.37515805e+07
 1.37515805e+07 1.37515805e+07 1.37515805e+07 1.37515805e+07
 1.37515805e+07 1.37515805e+07 1.37515805e+07 1.37515805e+07
 1.37515805e+07 1.37515805e+07 1.37515805e+07 1.37515805e+07
 1.37515805e+07 1.37515805e+07 1.37515805e+07 1.37515805e+07
 1.37515805e+07 1.37515805e+07 1.37515805e+07 1.37515805e+07
 1.37515805e+07 1.37515805e+07 1.37515805e+07 1.37515805e+07]","[44.62488078 40.83565027 39.19688093 38.2169639  37.92067327 33.86281159
 35.50831704 32.92743209 29.38996034 27.11397253 28.28654798 25.8318665
 26.3477399  25.67476126 25.03607    23.10476454 23.24181612 21.28759075
 19.27803141 22.03819267 19.05707687 15.71418721 19.22179754 12.89409554
 18.13658367 13.58237547 15.1857124  14.65113865 12.37484918 11.99879416
 12.85154612 12.35893866 10.31088012 11.08928312 10.61934201 10.70223235
  9.76358842 10.60884747  8.8070264  10.80653783 10.61547901 10.61376529
 12.35593254  9.51320609  8.55642194  8.21835583  8.44165104 10.87309753
  7.79917551  8.90411516  8.21210456  9.09162195  9.417174    8.82249528
  7.89322302  8.45539536 10.65190162  8.60339676  8.78166851  7.92382536
  7.97641755  9.74636448  7.34221941 10.05126367  8.55423683  9.01433452
  8.00992513  7.89335167  8.3968472  10.68845973 10.38731375  8.80902914
  9.26499356  9.02265874  9.73234217 11.78125312  9.79607792  9.10318005
  8.31444894 10.24180619  8.92402809  7.19765831  9.791075    8.79233154
  7.37691554  7.03473841  9.70921408 11.60012013 10.25062007  9.69541526
  9.2829273   9.37125893  8.67239078  9.56798162  8.49178837  7.62294128
  7.99778053  9.18469707  7.01721235  7.66383871]","[ 0.          8.49129553 12.16361759 14.35951597 15.02347433 24.11674608
 20.42932905 26.2128402  34.13996894 39.24023535 36.61260827 42.11330976
 40.95728785 42.46536727 43.896612   48.22447895 47.91735975 52.29658796
 56.79981419 50.61456236 57.29495174 64.78604102 56.9258288  71.10559107
 59.35768712 69.56322296 65.97030146 67.16822902 72.26917145 73.11187403
 71.20094015 72.30482538 76.89432455 75.14999944 76.20309159 76.01734242
 78.12075182 76.22660883 80.26431389 75.78360402 76.21174818 76.21558847
 72.3115618  78.68183416 80.825894   81.58346715 81.08308439 75.63445024
 82.52280931 80.04674746 81.59747562 79.62656306 78.89703269 80.22964963
 82.31205803 81.05228471 76.13012868 80.72062802 80.32113844 82.24348117
 82.12562721 78.15934898 83.5468033  77.47609967 80.83079062 79.79975663
 82.05054    82.31176972 81.18348542 76.04820552 76.72304426 80.25982594
 79.2380542  79.78110286 78.1907716  73.59936225 78.04794602 79.60066247
 81.36813188 77.04911248 80.00212452 83.8707506  78.05915707 80.29724363
 83.46905267 84.23583819 78.2425994  74.0052636  77.02936145 78.27352119
 79.19786644 78.99992389 80.56601917 78.55908755 80.97073152 82.91773301
 82.07775485 79.4179908  84.2751124  82.82608586]","[100.          91.50870447  87.83638241  85.64048403  84.97652567
  75.88325392  79.57067095  73.7871598   65.86003106  60.75976465
  63.38739173  57.88669024  59.04271215  57.53463273  56.103388
  51.77552105  52.08264025  47.70341204  43.20018581  49.38543764
  42.70504826  35.21395898  43.0741712   28.89440893  40.64231288
  30.43677704  34.02969854  32.83177098  27.73082855  26.88812597
  28.79905985  27.69517462  23.10567545  24.85000056  23.79690841
  23.98265758  21.87924818  23.77339117  19.73568611  24.21639598
  23.78825182  23.78441153  27.6884382   21.31816584  19.174106
  18.41653285  18.91691561  24.36554976  17.47719069  19.95325254
  18.40252438  20.37343694  21.10296731  19.77035037  17.68794197
  18.94771529  23.86987132  19.27937198  19.67886156  17.75651883
  17.87437279  21.84065102  16.4531967   22.52390033  19.16920938
  20.20024337  17.94946     17.68823028  18.81651458  23.95179448
  23.27695574  19.74017406  20.7619458   20.21889714  21.8092284
  26.40063775  21.95205398  20.39933753  18.63186812  22.95088752
  19.99787548  16.1292494   21.94084293  19.70275637  16.53094733
  15.76416181  21.7574006   25.9947364   22.97063855  21.72647881
  20.80213356  21.00007611  19.43398083  21.44091245  19.02926848
  17.08226699  17.92224515  20.5820092   15.7248876   17.17391414]"
4,F12014,150,0.1,0.15,13798238.938655015,"[70267709.74214393 70267709.74214393 70267709.74214393 70267709.74214393
 70267709.74214393 70267709.74214393 70267709.74214393 70267709.74214393
 70267709.74214393 41087538.507696   41087538.507696   37270020.62560935
 37270020.62560935 37270020.62560935 37270020.62560935 37270020.62560935
 23274690.91040733 23274690.91040733 20409927.8765684  20409927.8765684
 20409927.8765684  20409927.8765684  13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502
 13798238.93865502 13798238.93865502 13798238.93865502 13798238.93865502]","[47.53270264 43.36919499 43.26991548 39.40162222 38.87844991 34.98750175
 37.64160554 33.24586762 33.1632785  32.74606636 33.72966109 35.20271909
 30.96055329 31.28256049 30.79343668 27.97467821 29.40585143 28.59383588
 29.15288546 27.04886709 23.35958948 23.1272794  21.79079801 23.36631613
 27.83699174 27.08624925 24.38140925 18.5695226  16.13988633 15.5136982
 16.13585507 13.56408278 16.6506063  13.61764663 11.91907083 12.30941155
 12.58245605 13.37533894 14.56752707 14.39866952 13.22997874 13.16374643
 14.17684127 12.86287199 10.9100918   9.85497097 10.37711305 13.93143922
 10.35727163 10.90543058 10.17777419 11.65882542  9.84507277 12.14129454
 10.6488502  10.66643375 12.78408039  9.38667573  8.99876989 11.34369185
 10.11883839  8.21300038  9.19265374  9.85318506 11.24118215 11.37032556
 11.12605577 10.31538941 11.16529292 11.15434022  8.22946602  9.97978228
  9.60504688 10.24860952 10.65889746 10.08722187 11.03325526 10.65228978
 10.20063723 12.04892435 11.09005187  9.9306254  11.46770473 12.37285869
 10.18925805  9.51245988 10.4446211   8.51877482  9.95233169  9.07835629
 10.15424149  8.9553844  10.06540015 12.17566529 13.24858882  9.902828
 10.49538384 11.78333014  9.10882003 12.30543971]","[ 0.          8.75924873  8.96811443 17.10628677 18.20694437 26.39277842
 20.80903578 30.05685397 30.23060618 31.10834322 29.03904214 25.94000103
 34.86473191 34.18728843 35.21631431 41.14645989 38.1355366  39.84386688
 38.66773012 43.09419498 50.85575155 51.34448891 54.15619816 50.84159992
 41.43612671 43.01554982 48.70603206 60.93316481 66.04466938 67.3620532
 66.05315041 71.46368283 64.9702092  71.35099442 74.92448321 74.10327865
 73.52884362 71.86076491 69.35262197 69.70786696 72.16657584 72.30591636
 70.17455251 72.93890043 77.04718816 79.2669669  78.16847671 70.69083294
 78.21021937 77.0569945  78.58784872 75.47199135 79.28779088 74.4569657
 77.59679209 77.55979955 73.10466336 80.25217332 81.06825534 76.13497398
 78.71183874 82.72136883 80.66035964 79.27072412 76.35063539 76.0789416
 76.59283997 78.29833181 76.51029229 76.53333474 82.68672816 79.00438703
 79.79276089 78.43882432 77.57565451 78.77835405 76.78807507 77.58955584
 78.53974914 74.65129546 76.66858551 79.10780399 75.87407386 73.96979762
 78.56368882 79.98754679 78.02645227 82.07807604 79.06213798 80.9008203
 78.63735717 81.15953039 78.82426289 74.384656   72.12742369 79.16628458
 77.91965688 75.21005648 80.83673024 74.11163467]","[100.          91.24075127  91.03188557  82.89371323  81.79305563
  73.60722158  79.19096422  69.94314603  69.76939382  68.89165678
  70.96095786  74.05999897  65.13526809  65.81271157  64.78368569
  58.85354011  61.8644634   60.15613312  61.33226988  56.90580502
  49.14424845  48.65551109  45.84380184  49.15840008  58.56387329
  56.98445018  51.29396794  39.06683519  33.95533062  32.6379468
  33.94684959  28.53631717  35.0297908   28.64900558  25.07551679
  25.89672135  26.47115638  28.13923509  30.64737803  30.29213304
  27.83342416  27.69408364  29.82544749  27.06109957  22.95281184
  20.7330331   21.83152329  29.30916706  21.78978063  22.9430055
  21.41215128  24.52800865  20.71220912  25.5430343   22.40320791
  22.44020045  26.89533664  19.74782668  18.93174466  23.86502602
  21.28816126  17.27863117  19.33964036  20.72927588  23.64936461
  23.9210584   23.40716003  21.70166819  23.48970771  23.46666526
  17.31327184  20.99561297  20.20723911  21.56117568  22.42434549
  21.22164595  23.21192493  22.41044416  21.46025086  25.34870454
  23.33141449  20.89219601  24.12592614  26.03020238  21.43631118
  20.01245321  21.97354773  17.92192396  20.93786202  19.0991797
  21.36264283  18.84046961  21.17573711  25.615344    27.87257631
  20.83371542  22.08034312  24.78994352  19.16326976  25.88836533]"
